17,ACNH2,27,ACNO2,-139.3,134.9
17,ACNH2,31,DOH,0.1,192.3
17,ACNH2,39,DMF,-334.4,343.7
17,ACNH2,41,COO,-89.42,-22.1
18,Pyridine,19,CCN,-169.7,134.3
18,Pyridine,20,COOH,-153.7,-313.5
18,Pyridine,22,CCl2,-351.6,587.3
18,Pyridine,23,CCl3,-114.7,18.98
18,Pyridine,24,CCl4,-205.3,368.5
18,Pyridine,27,ACNO2,2845,2475
18,Pyridine,33,Br,-60.78,-42.71
18,Pyridine,37,ClCC,160.7,281.6
18,Pyridine,38,ACF,-158.8,159.8
18,Pyridine,50,Thioph,-136.6,221.4
19,CCN,21,CCl,4.933,54.32
19,CCN,22,CCl2,-152.7,258.6
19,CCN,23,CCl3,-15.62,74.04
19,CCN,24,CCl4,-54.86,492
19,CCN,25,ACCl,-4.624,363.5
19,CCN,26,CNO2,-0.515,0.283
19,CCN,28,CS2,230.9,335.7
19,CCN,29,CH3SH,0.46,161
19,CCN,31,DOH,177.5,169.6
19,CCN,33,Br,-62.17,136.9
19,CCN,34,C~C,-203,329.1
19,CCN,36,ACRY,81.57,-42.31
19,CCN,37,ClCC,-55.77,335.2
19,CCN,39,DMF,-151.5,150.6
19,CCN,41,COO,120.3,-61.6
19,CCN,47,OCCOH,16.23,119.2
20,COOH,21,CCl,13.41,519.1
20,COOH,22,CCl2,-44.7,543.3
20,COOH,23,CCl3,39.63,504.2
20,COOH,24,CCl4,183.4,631
20,COOH,25,ACCl,-79.08,993.4
20,COOH,30,Furfural,-208.9,570.6
20,COOH,32,I,228.4,616.6
20,COOH,33,Br,-95,5256
20,COOH,35,Me2SO,-463.6,-180.2
20,COOH,37,ClCC,-11.16,898.2
20,COOH,39,DMF,-228,-97.77
20,COOH,41,COO,-337,1179
20,COOH,46,CON,-322.3,-70.25
21,CCl,22,CCl2,108.3,-84.53
21,CCl,23,CCl3,249.2,-157.1
21,CCl,24,CCl4,62.42,11.8
21,CCl,25,ACCl,153,-129.7
21,CCl,26,CNO2,32.73,113
21,CCl,27,ACNO2,86.2,1971
21,CCl,28,CS2,450.1,-73.09
21,CCl,29,CH3SH,59.02,-27.94
21,CCl,33,Br,344.4,-262.3
21,CCl,37,ClCC,-168.2,383.2
21,CCl,41,COO,63.67,182.2
22,CCl2,24,CCl4,56.33,17.97
22,CCl2,25,ACCl,223.1,-8.309
22,CCl2,26,CNO2,108.9,-9.639
22,CCl2,32,I,177.6,-40.82
22,CCl2,33,Br,315.9,-174.5
22,CCl2,35,Me2SO,215,-215
22,CCl2,37,ClCC,-91.8,301.9
22,CCl2,41,COO,-96.87,305.4
22,CCl2,47,OCCOH,361.1,-194.7
23,CCl3,24,CCl4,-30.1,51.9
23,CCl3,25,ACCl,192.1,-0.227
23,CCl3,28,CS2,116.6,-26.06
